"game_id","margin","awayfavored"
401365047,-13.5,1
401365047,-13.5,1
401365049,-17.5,1
401365049,-17.5,1
401365264,-1.5,1
401365264,-1.5,1
401365265,2.5,0
401365265,2.5,0
401365266,-3.5,1
401365266,-3.5,1
401365267,-12.5,1
401365267,-12.5,1
401365268,4.5,0
401365268,4.5,0
401365616,-6.5,1
401365616,-6.5,1
401365617,4,0
401365617,4,0
401365748,-3.5,1
401365748,-3.5,1
401368226,14.5,0
401368226,14.5,0
401368227,2,0
401368227,2,0
401368228,-2.5,1
401368228,-2.5,1
401368229,-5,1
401368229,-5,1
401369185,-15,1
401369185,-15,1
401369876,-7,1
401369876,-7,1
401370024,-9.5,1
401370024,-9.5,1
401370042,-14.5,1
401370042,-14.5,1
401370078,-2.5,1
401370078,-2.5,1
401370098,4,0
401370098,4,0
401370801,-8,1
401370801,-8,1
401370907,0,1
401370907,0,1
401370950,-13.5,1
401370950,-13.5,1
401370958,-3,1
401370958,-3,1
401370978,-15,1
401370978,-15,1
401370989,-4.5,1
401370989,-4.5,1
401370999,-19.5,1
401370999,-19.5,1
401371098,-5,1
401371098,-5,1
401371109,-4,1
401371109,-4,1
401371120,-15.5,1
401371120,-15.5,1
401371137,-3.5,1
401371137,-3.5,1
401371203,-5,1
401371203,-5,1
401371204,-4.5,1
401371204,-4.5,1
401371279,-8,1
401371279,-8,1
401371283,1.5,0
401371283,1.5,0
401371404,-25,1
401371404,-25,1
401371405,-17.5,1
401371405,-17.5,1
401371406,7.5,0
401371406,7.5,0
401371580,-6,1
401371580,-6,1
401371587,-11.5,1
401371587,-11.5,1
401371615,-9.5,1
401371615,-9.5,1
NA,NA,NA
NA,NA,NA
401371618,-10,1
401371618,-10,1
401371619,-21,1
401371619,-21,1
401371715,-4.5,1
401371715,-4.5,1
NA,NA,NA
NA,NA,NA
401371772,-22,1
401371772,-22,1
401371781,-2,1
401371781,-2,1
401371807,-4,1
401371807,-4,1
401371813,-23,1
401371813,-23,1
401371827,-27.5,1
401371827,-27.5,1
401371880,1,0
401371880,1,0
401371896,5.5,0
401371896,5.5,0
401371910,-5.5,1
401371910,-5.5,1
401371936,-10,1
401371936,-10,1
401371973,-10,1
401371973,-10,1
401371981,-38.5,1
401371981,-38.5,1
401371991,4.5,0
401371991,4.5,0
401372004,-7,1
401372004,-7,1
401372016,7,0
401372016,7,0
NA,NA,NA
NA,NA,NA
401372029,-26,1
401372029,-26,1
401372135,-9,1
401372135,-9,1
401372186,-7.5,1
401372186,-7.5,1
401372199,-3.5,1
401372199,-3.5,1
401372218,3,0
401372218,3,0
401372275,-10,1
401372275,-10,1
401372283,-2.5,1
401372283,-2.5,1
401372289,-9.5,1
401372289,-9.5,1
401372292,2.5,0
401372292,2.5,0
401372321,-19,1
401372321,-19,1
401372370,-3,1
401372370,-3,1
401372398,0,71.4
401372398,0,71.4
401372438,15.5,0
401372438,15.5,0
401372532,6,0
401372532,6,0
401372628,-3,1
401372628,-3,1
401372642,-12.5,1
401372642,-12.5,1
NA,NA,NA
NA,NA,NA
401372838,1,0
401372838,1,0
401372974,-17.5,1
401372974,-17.5,1
NA,NA,NA
NA,NA,NA
401373005,2,0
401373005,2,0
401373013,-7.5,1
401373013,-7.5,1
401373021,3,0
401373021,3,0
401373069,-7,1
401373069,-7,1
401373114,-13.5,1
401373114,-13.5,1
NA,NA,NA
NA,NA,NA
401373254,-15,1
401373254,-15,1
NA,NA,NA
NA,NA,NA
401373335,-5,1
401373335,-5,1
NA,NA,NA
NA,NA,NA
401373820,2,0
401373820,2,0
NA,NA,NA
NA,NA,NA
401374413,2.5,0
401374413,2.5,0
401383794,-12.5,1
401383794,-12.5,1
401383803,-14.5,1
401383803,-14.5,1
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
401364345,-5.5,1
401364345,-5.5,1
401365048,-11,1
401365048,-11,1
401365050,6,0
401365050,6,0
NA,NA,NA
NA,NA,NA
401365052,6,0
401365052,6,0
401365269,6,0
401365269,6,0
401365270,-8,1
401365270,-8,1
401365271,-3.5,1
401365271,-3.5,1
401365272,-5.5,1
401365272,-5.5,1
401365273,0,1
401365273,0,1
401365618,-14,1
401365618,-14,1
401368230,0,1
401368230,0,1
401368231,-1,1
401368231,-1,1
401369186,-6,1
401369186,-6,1
401369187,-3.5,1
401369187,-3.5,1
401369189,-7,1
401369189,-7,1
401369895,3.5,0
401369895,3.5,0
401370908,13.5,0
401370908,13.5,0
401370930,-9,1
401370930,-9,1
401370970,-2,1
401370970,-2,1
401371067,-9,1
401371067,-9,1
401371074,-8,1
401371074,-8,1
401371171,-10,1
401371171,-10,1
401371280,-9.5,1
401371280,-9.5,1
401371281,-3.5,1
401371281,-3.5,1
401371282,8,0
401371282,8,0
401371407,-30,1
401371407,-30,1
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
401371570,-8.5,1
401371570,-8.5,1
401371616,14.5,0
401371616,14.5,0
401371725,-1.5,1
401371725,-1.5,1
401371761,-21.5,0
401371761,-21.5,0
401371868,-12,1
401371868,-12,1
401371888,-5,1
401371888,-5,1
401371944,-24,1
401371944,-24,1
401371954,-5.5,1
401371954,-5.5,1
401371966,-5.5,1
401371966,-5.5,1
401372040,-3.5,1
401372040,-3.5,1
401372193,-6,1
401372193,-6,1
401372204,-5.5,1
401372204,-5.5,1
401372391,-13,1
401372391,-13,1
401372466,-5.5,1
401372466,-5.5,1
401372509,-3,1
401372509,-3,1
401372555,7,0
401372555,7,0
401372633,-15.5,1
401372633,-15.5,1
401372751,-12,1
401372751,-12,1
401372808,-10,1
401372808,-10,1
401372922,-4.5,1
401372922,-4.5,1
NA,NA,NA
NA,NA,NA
401373260,12,0
401373260,12,0
401373763,-7.5,1
401373763,-7.5,1
401373768,-3.5,1
401373768,-3.5,1
401373785,2,0
401373785,2,0
401373807,-7,1
401373807,-7,1
401373829,-6.5,1
401373829,-6.5,1
401373854,-12.5,1
401373854,-12.5,1
401374297,-10,1
401374297,-10,1
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
401364346,5,0
401364346,5,0
401370909,-9,1
401370909,-9,1
401371084,-16,1
401371084,-16,1
401371797,-15.5,1
401371797,-15.5,1
401371844,-23.5,1
401371844,-23.5,1
401372705,-16,0
401372705,-16,0
NA,NA,NA
NA,NA,NA
401364347,-3.5,1
401364347,-3.5,1
401369190,-23,1
401369190,-23,1
401370043,5,0
401370043,5,0
401371284,-4.5,1
401371284,-4.5,1
401371410,4.5,0
401371410,4.5,0
401371716,-17,1
401371716,-17,1
401371814,-33.5,1
401371814,-33.5,1
401372010,-6.5,1
401372010,-6.5,1
401372222,-6.5,1
401372222,-6.5,1
401372990,-11,1
401372990,-11,1
NA,NA,NA
NA,NA,NA
401373796,-9,1
401373796,-9,1
NA,NA,NA
NA,NA,NA
401378806,-2,1
401378806,-2,1
401381714,-21,1
401381714,-21,1
401364348,7,0
401364348,7,0
401365053,-4.5,1
401365053,-4.5,1
401365054,1.5,0
401365054,1.5,0
401365055,-18,1
401365055,-18,1
401365619,-6,1
401365619,-6,1
401365620,-12,1
401365620,-12,1
401365749,-2.5,1
401365749,-2.5,1
401369191,5,0
401369191,5,0
401369192,-9,1
401369192,-9,1
401370003,8.5,0
401370003,8.5,0
401370802,-7.5,1
401370802,-7.5,1
401370940,-13,1
401370940,-13,1
401371066,2,0
401371066,2,0
401371077,-9,1
401371077,-9,1
401371138,-16,1
401371138,-16,1
401371285,-3,1
401371285,-3,1
401371571,-4.5,1
401371571,-4.5,1
401371588,-11.5,1
401371588,-11.5,1
NA,NA,NA
NA,NA,NA
401371789,-2,1
401371789,-2,1
401371808,-10.5,1
401371808,-10.5,1
401371828,-18,1
401371828,-18,1
401371855,-30.5,1
401371855,-30.5,1
401371874,-18.5,1
401371874,-18.5,1
401371897,-4,1
401371897,-4,1
401371911,-8,1
401371911,-8,1
401371949,-11,1
401371949,-11,1
401372006,-18,1
401372006,-18,1
401372187,-3,1
401372187,-3,1
401372241,8,0
401372241,8,0
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
401372376,13.5,0
401372376,13.5,0
401372556,8,0
401372556,8,0
401372589,-9.5,1
401372589,-9.5,1
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
401373022,2,0
401373022,2,0
401373255,-12.5,1
401373255,-12.5,1
401373883,-17.5,1
401373883,-17.5,1
NA,NA,NA
NA,NA,NA
401364349,-4.5,1
401364349,-4.5,1
401364350,7,0
401364350,7,0
401365056,-12,1
401365056,-12,1
401365057,-1,1
401365057,-1,1
401365274,-13,1
401365274,-13,1
401365275,-7,1
401365275,-7,1
401365276,4,0
401365276,4,0
401365277,-14,1
401365277,-14,1
401365278,-2.5,1
401365278,-2.5,1
401365621,20,0
401365621,20,0
401369193,-26.5,1
401369193,-26.5,1
401369194,-7,1
401369194,-7,1
401370025,-17.5,1
401370025,-17.5,1
401370079,-17.5,1
401370079,-17.5,1
401370099,-24,1
401370099,-24,1
401370979,-3.5,1
401370979,-3.5,1
401370990,5.5,0
401370990,5.5,0
401371008,-4.5,1
401371008,-4.5,1
401371110,-4.5,1
401371110,-4.5,1
401371172,-8.5,1
401371172,-8.5,1
401371286,-6,1
401371286,-6,1
401371411,-2.5,1
401371411,-2.5,1
401371412,-6.5,1
401371412,-6.5,1
401371621,-14,1
401371621,-14,1
401371753,22,0
401371753,22,0
401371784,-16.5,1
401371784,-16.5,1
401371999,-6.5,1
401371999,-6.5,1
401372024,-1.5,1
401372024,-1.5,1
401372030,-2.5,1
401372030,-2.5,1
401372157,-14,1
401372157,-14,1
401372162,-7,1
401372162,-7,1
401372194,-12.5,1
401372194,-12.5,1
401372254,-1.5,1
401372254,-1.5,1
401372266,-2.5,1
401372266,-2.5,1
401372284,1.5,0
401372284,1.5,0
401372330,13.5,0
401372330,13.5,0
401372371,-7.5,1
401372371,-7.5,1
401372414,-17,1
401372414,-17,1
401372467,-13.5,1
401372467,-13.5,1
401372473,-12.5,1
401372473,-12.5,1
401372483,-5,1
401372483,-5,1
401372550,-16.5,1
401372550,-16.5,1
401372634,-7.5,1
401372634,-7.5,1
401372643,4.5,0
401372643,4.5,0
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
401372921,-5,1
401372921,-5,1
401372962,5,0
401372962,5,0
401373038,2,0
401373038,2,0
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
401373467,3,0
401373467,3,0
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
401373769,-3,1
401373769,-3,1
401373791,7.5,0
401373791,7.5,0
401373815,11,0
401373815,11,0
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
401381755,-8.5,1
401381755,-8.5,1
401364351,13.5,0
401364351,13.5,0
401365279,-8.5,1
401365279,-8.5,1
401365622,-14,1
401365622,-14,1
NA,NA,NA
NA,NA,NA
401369986,3.5,0
401369986,3.5,0
401371085,-8,1
401371085,-8,1
401371287,-32.5,1
401371287,-32.5,1
401371413,-3.5,1
401371413,-3.5,1
401372126,5,0
401372126,5,0
401372242,-3,1
401372242,-3,1
401372272,-6,1
401372272,-6,1
NA,NA,NA
NA,NA,NA
401378795,20,0
401378795,20,0
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
401364352,-13.5,1
401364352,-13.5,1
401364353,-10,1
401364353,-10,1
401364354,-5,1
401364354,-5,1
401365058,-10,1
401365058,-10,1
401365059,5,0
401365059,5,0
401365060,-9.5,1
401365060,-9.5,1
401365061,-1,1
401365061,-1,1
401365280,-16,1
401365280,-16,1
401365281,-6.5,1
401365281,-6.5,1
401365282,5.5,0
401365282,5.5,0
401365283,-13.5,1
401365283,-13.5,1
401365623,-14,1
401365623,-14,1
401365625,4.5,0
401365625,4.5,0
401365750,-8,1
401365750,-8,1
NA,NA,NA
NA,NA,NA
401369197,-3,1
401369197,-3,1
NA,NA,NA
NA,NA,NA
401369199,-3.5,1
401369199,-3.5,1
401369896,7.5,0
401369896,7.5,0
401369930,-2,1
401369930,-2,1
401369965,4.5,0
401369965,4.5,0
401370004,2.5,0
401370004,2.5,0
401370127,-7.5,1
401370127,-7.5,1
401370157,7.5,0
401370157,7.5,0
401370803,9,0
401370803,9,0
NA,NA,NA
NA,NA,NA
401370971,-3,1
401370971,-3,1
401370980,-5,1
401370980,-5,1
401370991,-5.5,1
401370991,-5.5,1
401371065,3.5,0
401371065,3.5,0
401371111,-2,1
401371111,-2,1
401371205,-8,1
401371205,-8,1
401371288,5,0
401371288,5,0
401371290,-15,1
401371290,-15,1
401371291,-1,1
401371291,-1,1
401371415,10,0
401371415,10,0
401371416,-6.5,1
401371416,-6.5,1
401371417,-8,1
401371417,-8,1
NA,NA,NA
NA,NA,NA
401371741,-7.5,1
401371741,-7.5,1
401371754,-6,1
401371754,-6,1
401371765,0,1
401371765,0,1
401371773,1,0
401371773,1,0
401371785,-4,1
401371785,-4,1
401371829,1,0
401371829,1,0
401371836,-14.5,1
401371836,-14.5,1
401371875,-23,1
401371875,-23,1
401371898,-21,1
401371898,-21,1
401371902,2,0
401371902,2,0
401371912,4.5,0
401371912,4.5,0
401371917,-10,1
401371917,-10,1
401371937,-3,1
401371937,-3,1
401371945,-17.5,1
401371945,-17.5,1
401371962,-21.5,1
401371962,-21.5,1
401371970,5,0
401371970,5,0
401372011,-27,1
401372011,-27,1
401372112,2.5,0
401372112,2.5,0
NA,NA,NA
NA,NA,NA
401372249,-8,1
401372249,-8,1
401372354,-4.5,1
401372354,-4.5,1
401372377,-16,1
401372377,-16,1
401372484,-10.5,1
401372484,-10.5,1
401372574,-6.5,1
401372574,-6.5,1
NA,NA,NA
NA,NA,NA
401372629,-6,1
401372629,-6,1
NA,NA,NA
NA,NA,NA
401372963,-2.5,1
401372963,-2.5,1
401372975,-8.5,1
401372975,-8.5,1
401373014,0,1
401373014,0,1
401373024,-8,1
401373024,-8,1
401373028,-13.5,1
401373028,-13.5,1
401373039,-5,1
401373039,-5,1
401373050,6,0
401373050,6,0
NA,NA,NA
NA,NA,NA
401373157,0,1
401373157,0,1
401373237,-2.5,1
401373237,-2.5,1
401373379,3,0
401373379,3,0
401373381,7,0
401373381,7,0
401373425,-8,1
401373425,-8,1
401373468,-2,1
401373468,-2,1
401373816,18.5,0
401373816,18.5,0
401374432,-5,1
401374432,-5,1
NA,NA,NA
NA,NA,NA
401377975,-4.5,1
401377975,-4.5,1
401378812,-9,1
401378812,-9,1
401385921,7.5,0
401385921,7.5,0
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
401365062,-13,1
401365062,-13,1
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
401365288,7.5,0
401365288,7.5,0
401365289,3,0
401365289,3,0
401365624,-6,1
401365624,-6,1
401365626,3.5,0
401365626,3.5,0
401365751,2.5,0
401365751,2.5,0
401369200,3.5,0
401369200,3.5,0
401369201,2.5,0
401369201,2.5,0
401369877,6.5,0
401369877,6.5,0
401369948,-21,1
401369948,-21,1
401370060,-25.5,1
401370060,-25.5,1
401370080,9.5,0
401370080,9.5,0
401370100,14.5,0
401370100,14.5,0
401370154,5.5,0
401370154,5.5,0
NA,NA,NA
NA,NA,NA
401370941,-7,1
401370941,-7,1
401370972,-21.5,1
401370972,-21.5,1
401371000,3.5,0
401371000,3.5,0
401371139,-1,1
401371139,-1,1
401371289,-1.5,1
401371289,-1.5,1
401371414,-5,1
401371414,-5,1
401371418,-9,1
401371418,-9,1
NA,NA,NA
NA,NA,NA
401371622,14,0
401371622,14,0
401371624,-21.5,1
401371624,-21.5,1
401371762,6.5,1
401371762,6.5,1
401371798,-6.5,1
401371798,-6.5,1
401371815,-3,1
401371815,-3,1
401371881,-5.5,1
401371881,-5.5,1
401371955,-15.5,1
401371955,-15.5,1
401371974,5,0
401371974,5,0
401371988,-19,1
401371988,-19,1
401372005,6.5,0
401372005,6.5,0
401372017,-7.5,1
401372017,-7.5,1
401372034,-5,1
401372034,-5,1
401372118,-20,1
401372118,-20,1
401372188,-10,1
401372188,-10,1
401372212,-8.5,1
401372212,-8.5,1
401372255,-18,1
401372255,-18,1
401372322,-12,1
401372322,-12,1
401372392,-1.5,1
401372392,-1.5,1
401372407,-3,1
401372407,-3,1
401372439,-12,1
401372439,-12,1
NA,NA,NA
NA,NA,NA
401372730,-1.5,1
401372730,-1.5,1
401372752,7,0
401372752,7,0
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
401373274,1,0
401373274,1,0
401373368,-3.5,1
401373368,-3.5,1
401373386,-8.5,1
401373386,-8.5,1
401373640,-24,1
401373640,-24,1
401373792,-13,1
401373792,-13,1
NA,NA,NA
NA,NA,NA
401373855,4.5,0
401373855,4.5,0
NA,NA,NA
NA,NA,NA
401381710,-5.5,1
401381710,-5.5,1
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
401365064,0,1
401365064,0,1
401365284,1.5,0
401365284,1.5,0
401365285,-5,1
401365285,-5,1
401370932,1,0
401370932,1,0
401371420,-4.5,1
401371420,-4.5,1
401372025,-8.5,1
401372025,-8.5,1
401372916,-6,1
401372916,-6,1
401373641,-4,0
401373641,-4,0
NA,NA,NA
NA,NA,NA
401365627,-4,1
401365627,-4,1
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
401369915,-15.5,1
401369915,-15.5,1
401370128,-23,1
401370128,-23,1
NA,NA,NA
NA,NA,NA
NA,NA,NA
401370992,-13.5,1
401371061,3,0
401371061,3,0
401371206,-4.5,1
401371206,-4.5,1
401371581,-5,1
401371581,-5,1
401371717,7.5,0
401371717,7.5,0
401372245,-12.5,1
401372245,-12.5,1
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
401365290,-1,1
401365290,-1,1
NA,NA,NA
NA,NA,NA
401369205,3.5,0
401369205,3.5,0
401369857,-36.5,1
401369857,-36.5,1
401369931,-8,1
401369931,-8,1
401369949,-10,1
401369949,-10,1
401370061,-14.5,1
401370061,-14.5,1
401370804,-12,1
401370804,-12,1
401371140,-7.5,1
401371140,-7.5,1
401371293,4.5,0
401371293,4.5,0
401371422,-11.5,1
401371422,-11.5,1
401371423,2,0
401371423,2,0
401371625,-35.5,1
401371625,-35.5,1
401371626,-15.5,1
401371626,-15.5,1
NA,NA,NA
NA,NA,NA
401371799,-20,1
401371799,-20,1
401371816,-22,1
401371816,-22,1
401371822,3.5,0
401371822,3.5,0
401371837,-29,1
401371837,-29,1
401371869,-9.5,1
401371869,-9.5,1
NA,NA,NA
NA,NA,NA
401371899,-35.5,1
401371899,-35.5,1
401371930,-7,1
401371930,-7,1
401371956,-21,1
401371956,-21,1
401371967,-7,1
401371967,-7,1
401371992,9.5,0
401371992,9.5,0
401372000,-10,1
401372000,-10,1
401372223,-6,1
401372223,-6,1
401372311,-35.5,1
401372311,-35.5,1
401372316,-23.5,1
401372316,-23.5,1
401372338,-13.5,1
401372338,-13.5,1
401372558,-5.5,1
401372558,-5.5,1
401372644,-1.5,1
401372644,-1.5,1
401372825,-28.5,1
401372825,-28.5,1
NA,NA,NA
NA,NA,NA
401372984,-12,1
401372984,-12,1
401373015,3.5,0
401373015,3.5,0
401373642,-6,1
401373642,-6,1
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
401373830,-11,1
401373830,-11,1
401373835,-12,1
401373835,-12,1
401378845,-6.5,0
401378845,-6.5,0
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
401365065,-3.5,1
401365065,-3.5,1
401365291,10,0
401365291,10,0
401365629,-20,1
401365629,-20,1
401365630,4.5,1
401365630,4.5,1
401369206,-5.5,1
401369206,-5.5,1
401369207,1.5,0
401369207,1.5,0
401369878,-21,1
401369878,-21,1
401371207,-17,1
401371207,-17,1
401371424,-15,1
401371424,-15,1
401371425,-7.5,1
401371425,-7.5,1
NA,NA,NA
NA,NA,NA
401371755,-3.5,1
401371755,-3.5,1
401371882,-11.5,1
401371882,-11.5,1
401371975,-10.5,1
401371975,-10.5,1
401372041,-15,1
401372041,-15,1
401372174,-17,1
401372174,-17,1
401372205,3,0
401372205,3,0
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
401372590,-24.5,1
401372590,-24.5,1
401372636,2.5,0
401372636,2.5,0
401372678,-5.5,1
401372678,-5.5,1
401372731,-4,1
401372731,-4,1
401372792,-15.5,1
401372792,-15.5,1
401372964,8,0
401372964,8,0
401373300,-12.5,1
401373300,-12.5,1
NA,NA,NA
NA,NA,NA
401373643,-11,1
401373643,-11,1
NA,NA,NA
NA,NA,NA
401377690,4.5,0
401377690,4.5,0
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
401385874,-8.5,1
401385874,-8.5,1
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
401369208,3.5,0
401369208,3.5,0
401369858,-22.5,1
401369858,-22.5,1
401370026,-2.5,1
401370026,-2.5,1
401370101,1.5,0
401370101,1.5,0
401371427,-2,1
401371427,-2,1
401371627,-14,1
401371627,-14,1
401371742,-6.5,1
401371742,-6.5,1
401371938,-15.5,1
401371938,-15.5,1
401372189,5.5,0
401372189,5.5,0
401372277,-15.5,1
401372277,-15.5,1
NA,NA,NA
NA,NA,NA
401372706,4,0
401372706,4,0
401372917,-2,1
401372917,-2,1
NA,NA,NA
NA,NA,NA
401373876,-14,1
401373876,-14,1
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
401365068,16.5,0
401365068,16.5,0
401365069,-5.5,1
401365069,-5.5,1
401365292,-6.5,1
401365292,-6.5,1
401365293,-3.5,1
401365293,-3.5,1
401365294,-5,1
401365294,-5,1
401365631,-1.5,1
401365631,-1.5,1
401365632,4.5,0
401365632,4.5,0
NA,NA,NA
NA,NA,NA
401369211,-8.5,1
401369211,-8.5,1
NA,NA,NA
NA,NA,NA
401369897,-9,1
401369897,-9,1
401369932,-9.5,1
401369932,-9.5,1
401369966,5.5,0
401369966,5.5,0
401369987,10.5,0
401369987,10.5,0
401370044,-25,1
401370044,-25,1
401370062,9,0
401370062,9,0
401370129,1,0
401370129,1,0
NA,NA,NA
NA,NA,NA
401371001,-18,1
401371001,-18,1
401371009,-2.5,1
401371009,-2.5,1
401371141,-18,1
401371141,-18,1
401371208,-1.5,1
401371208,-1.5,1
401371209,-3,1
401371209,-3,1
401371295,-10,1
401371295,-10,1
NA,NA,NA
NA,NA,NA
401371430,-27.5,1
401371430,-27.5,1
401371431,-8.5,1
401371431,-8.5,1
NA,NA,NA
NA,NA,NA
401371589,2.5,0
401371589,2.5,0
401371774,-4.5,1
401371774,-4.5,1
401371845,-16.5,1
401371845,-16.5,1
401371870,-7.5,1
401371870,-7.5,1
401371876,3,0
401371876,3,0
401371913,-15.5,1
401371913,-15.5,1
401371950,15.5,0
401371950,15.5,0
401371957,-4,1
401371957,-4,1
401371995,2.5,0
401371995,2.5,0
401372113,-22,1
401372113,-22,1
401372234,-4,1
401372234,-4,1
401372293,-15,1
401372293,-15,1
401372323,-3.5,1
401372323,-3.5,1
401372339,-2.5,1
401372339,-2.5,1
401372393,-14.5,1
401372393,-14.5,1
NA,NA,NA
NA,NA,NA
401372525,5.5,0
401372525,5.5,0
401372591,-13,1
401372591,-13,1
401372630,-4,1
401372630,-4,1
NA,NA,NA
NA,NA,NA
401372810,-7,1
401372810,-7,1
401372845,-3,1
401372845,-3,1
401372985,2.5,0
401372985,2.5,0
401372991,6.5,0
401372991,6.5,0
401373016,3.5,0
401373016,3.5,0
401373042,-7.5,1
401373042,-7.5,1
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
401373511,7,0
401373511,7,0
401373512,-7.5,1
401373512,-7.5,1
401373513,-11,1
401373513,-11,1
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
401373873,-14,1
401373873,-14,1
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
401378797,-23.5,1
401378797,-23.5,1
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
401378846,1,1
401378846,1,1
NA,NA,NA
NA,NA,NA
401381711,3.5,0
401381711,3.5,0
NA,NA,NA
NA,NA,NA
401385995,-19.5,1
401385995,-19.5,1
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
401393745,-3,1
401393745,-3,1
401393747,-27,1
401393747,-27,1
401393875,8,1
401393875,8,1
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
401365070,-10,1
401365070,-10,1
401365071,-10,1
401365071,-10,1
401365297,-2,1
401365297,-2,1
401365298,-7,1
401365298,-7,1
401365753,5.5,0
401365753,5.5,0
401369209,-19,1
401369209,-19,1
401369212,-24,1
401369212,-24,1
401369214,-5.5,1
401369214,-5.5,1
401371075,6,0
401371075,6,0
401371100,-16.5,1
401371100,-16.5,1
401371142,-8,1
401371142,-8,1
401371173,5.5,0
401371173,5.5,0
401371174,3,0
401371174,3,0
401371210,-10,1
401371210,-10,1
401371294,-10,1
401371294,-10,1
401371296,-6,1
401371296,-6,1
401371297,5.5,0
401371297,5.5,0
401371298,-3.5,1
401371298,-3.5,1
NA,NA,NA
NA,NA,NA
401371572,-2,1
401371572,-2,1
401371726,-11,1
401371726,-11,1
401371817,-9,1
401371817,-9,1
401371830,-12.5,1
401371830,-12.5,1
401371862,11,0
401371862,11,0
401371904,2.5,0
401371904,2.5,0
401371924,4,0
401371924,4,0
401371982,6.5,0
401371982,6.5,0
401371989,-21.5,1
401371989,-21.5,1
401372127,-5,1
401372127,-5,1
401372136,-16,1
401372136,-16,1
401372151,2.5,0
401372151,2.5,0
401372251,-24,1
401372251,-24,1
401372258,-18,1
401372258,-18,1
401372327,-5.5,1
401372327,-5.5,1
401372372,-5.5,1
401372372,-5.5,1
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
401372546,-1,1
401372546,-1,1
401372575,2.5,0
401372575,2.5,0
401372753,-3.5,1
401372753,-3.5,1
NA,NA,NA
NA,NA,NA
401373369,3.5,0
401373369,3.5,0
NA,NA,NA
NA,NA,NA
401373872,-12,1
401373872,-12,1
401373877,11,0
401373877,11,0
401373887,-4.5,1
401373887,-4.5,1
401376531,-5,1
401376531,-5,1
401378807,-3,1
401378807,-3,1
401380974,-14.5,1
401380974,-14.5,1
401385890,-13.5,1
401385890,-13.5,1
401385913,-6.5,1
401385913,-6.5,1
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
401395190,-20,1
401395190,-20,1
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
401373136,-16,1
401373136,-16,1
401373798,-11.5,1
401373798,-11.5,1
401365072,-8,1
401365072,-8,1
401365074,-21.5,1
401365074,-21.5,1
401365299,8,0
401365299,8,0
401365633,4,1
401365633,4,1
401365634,4,0
401365634,4,0
401365635,-12.5,1
401365635,-12.5,1
401365636,8,0
401365636,8,0
401369218,8.5,0
401369218,8.5,0
401369219,-5.5,1
401369219,-5.5,1
401370081,-14.5,1
401370081,-14.5,1
401370960,7.5,0
401370960,7.5,0
401371299,-35,1
401371299,-35,1
401371434,6,0
401371434,6,0
401371632,-25,1
401371632,-25,1
401371809,-12.5,1
401371809,-12.5,1
